Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031807,33.110486,0.75,20.0,48.888888888888886
0 days 00:00:02.020000,76.923077,37.034191,33.111799,0.75,20.0,48.888888888888886
0 days 00:00:03.020000,78.947368,37.037003,33.113375,0.75,20.0,48.888888888888886
0 days 00:00:04.020000,83.333333,37.039979,33.11495,0.75,20.0,48.888888888888886
0 days 00:00:05.020000,85.714286,37.043018,33.116508,0.75,20.0,48.888888888888886
0 days 00:00:06.020000,88.235294,37.046078,33.118062,0.75,20.0,48.888888888888886
0 days 00:00:07.020000,93.75,37.049145,33.119626,0.75,20.0,48.888888888888886
0 days 00:00:08.020000,93.75,37.052215,33.121201,0.75,20.0,48.888888888888886
0 days 00:00:09.020000,96.774194,37.055284,33.122781,0.75,20.0,48.888888888888886
0 days 00:00:10.020000,100.0,37.058352,33.124377,0.75,20.0,48.888888888888886
0 days 00:00:11.020000,103.448276,37.061418,33.126,0.75,20.0,48.888888888888886
0 days 00:00:12.020000,103.448276,37.064481,33.127641,0.75,20.0,48.888888888888886
0 days 00:00:13.020000,107.142857,37.067542,33.129305,0.75,20.0,48.888888888888886
0 days 00:00:14.020000,107.142857,37.0706,33.130995,0.75,20.0,48.888888888888886
0 days 00:00:15.020000,111.111111,37.073655,33.132716,0.75,20.0,48.888888888888886
0 days 00:00:16.020000,115.384615,37.076709,33.134454,0.75,20.0,48.888888888888886
0 days 00:00:17.020000,115.384615,37.079757,33.136231,0.75,20.0,48.888888888888886
0 days 00:00:18.020000,120.0,37.082804,33.138014,0.75,20.0,48.888888888888886
0 days 00:00:19.020000,120.0,37.085848,33.139827,0.75,20.0,48.888888888888886
0 days 00:00:20.020000,125.0,37.08889,33.141656,0.75,20.0,48.888888888888886
0 days 00:00:21.020000,130.434783,37.091925,33.143519,0.75,20.0,48.888888888888886
0 days 00:00:22.020000,130.434783,37.094957,33.145414,0.75,20.0,48.888888888888886
0 days 00:00:23.020000,136.363636,37.097988,33.147319,0.75,20.0,48.888888888888886
0 days 00:00:24.020000,142.857143,37.101012,33.14925,0.75,20.0,48.888888888888886
0 days 00:00:25.020000,150.0,37.10403,33.151198,0.75,20.0,48.888888888888886
0 days 00:00:26.020000,157.894737,37.107044,33.153174,0.75,20.0,48.888888888888886
0 days 00:00:27.020000,166.666667,37.110051,33.155145,0.75,20.0,48.888888888888886
0 days 00:00:28.020000,176.470588,37.113054,33.157097,0.75,20.0,48.888888888888886
