Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.03144,33.110466,0.5,20.0,71.11111111111111
0 days 00:00:02.020000,75.0,37.033069,33.111484,0.5,20.0,71.11111111111111
0 days 00:00:03.020000,81.081081,37.034978,33.112738,0.5,20.0,71.11111111111111
0 days 00:00:04.020000,83.333333,37.036995,33.114002,0.5,20.0,71.11111111111111
0 days 00:00:05.020000,85.714286,37.039054,33.115249,0.5,20.0,71.11111111111111
0 days 00:00:06.020000,88.235294,37.041128,33.116493,0.5,20.0,71.11111111111111
0 days 00:00:07.020000,90.909091,37.043208,33.117738,0.5,20.0,71.11111111111111
0 days 00:00:08.020000,93.75,37.045289,33.118978,0.5,20.0,71.11111111111111
0 days 00:00:09.020000,96.774194,37.04737,33.120237,0.5,20.0,71.11111111111111
0 days 00:00:10.020000,100.0,37.049449,33.121506,0.5,20.0,71.11111111111111
0 days 00:00:11.020000,103.448276,37.051527,33.122792,0.5,20.0,71.11111111111111
0 days 00:00:12.020000,103.448276,37.053604,33.124087,0.5,20.0,71.11111111111111
0 days 00:00:13.020000,107.142857,37.05568,33.125391,0.5,20.0,71.11111111111111
0 days 00:00:14.020000,107.142857,37.057754,33.126713,0.5,20.0,71.11111111111111
0 days 00:00:15.020000,111.111111,37.059826,33.128052,0.5,20.0,71.11111111111111
0 days 00:00:16.020000,111.111111,37.061898,33.129391,0.5,20.0,71.11111111111111
0 days 00:00:17.020000,115.384615,37.063968,33.130745,0.5,20.0,71.11111111111111
0 days 00:00:18.020000,115.384615,37.066036,33.132119,0.5,20.0,71.11111111111111
0 days 00:00:19.020000,120.0,37.068103,33.133499,0.5,20.0,71.11111111111111
0 days 00:00:20.020000,120.0,37.070169,33.134896,0.5,20.0,71.11111111111111
0 days 00:00:21.020000,125.0,37.072234,33.136276,0.5,20.0,71.11111111111111
0 days 00:00:22.020000,125.0,37.074296,33.137683,0.5,20.0,71.11111111111111
0 days 00:00:23.020000,130.434783,37.076358,33.139098,0.5,20.0,71.11111111111111
0 days 00:00:24.020000,130.434783,37.078416,33.140536,0.5,20.0,71.11111111111111
0 days 00:00:25.020000,136.363636,37.080473,33.141966,0.5,20.0,71.11111111111111
0 days 00:00:26.020000,136.363636,37.082528,33.143419,0.5,20.0,71.11111111111111
0 days 00:00:27.020000,142.857143,37.08458,33.144899,0.5,20.0,71.11111111111111
0 days 00:00:28.020000,150.0,37.086627,33.146388,0.5,20.0,71.11111111111111
0 days 00:00:29.020000,157.894737,37.088671,33.1479,0.5,20.0,71.11111111111111
0 days 00:00:30.020000,166.666667,37.090713,33.149439,0.5,20.0,71.11111111111111
0 days 00:00:31.020000,166.666667,37.092751,33.150984,0.5,20.0,71.11111111111111
0 days 00:00:32.020000,176.470588,37.094785,33.152536,0.5,20.0,71.11111111111111
0 days 00:00:33.020000,187.5,37.096818,33.154109,0.5,20.0,71.11111111111111
0 days 00:00:34.020000,187.5,37.098847,33.15569,0.5,20.0,71.11111111111111
0 days 00:00:35.020000,187.5,37.100874,33.157253,0.5,20.0,71.11111111111111
0 days 00:00:36.020000,187.5,37.102903,33.158774,0.5,20.0,71.11111111111111
0 days 00:00:37.020000,187.5,37.104932,33.160251,0.5,20.0,71.11111111111111
0 days 00:00:38.020000,187.5,37.106957,33.16169,0.5,20.0,71.11111111111111
0 days 00:00:39.020000,187.5,37.108984,33.163094,0.5,20.0,71.11111111111111
0 days 00:00:40.020000,187.5,37.111009,33.164465,0.5,20.0,71.11111111111111
0 days 00:00:41.020000,187.5,37.113029,33.165807,0.5,20.0,71.11111111111111
0 days 00:00:42.020000,187.5,37.11505,33.167121,0.5,20.0,71.11111111111111
0 days 00:00:43.020000,187.5,37.117067,33.168409,0.5,20.0,71.11111111111111
0 days 00:00:44.020000,187.5,37.119079,33.169672,0.5,20.0,71.11111111111111
0 days 00:00:45.020000,187.5,37.121092,33.170911,0.5,20.0,71.11111111111111
0 days 00:00:46.020000,187.5,37.123098,33.172126,0.5,20.0,71.11111111111111
0 days 00:00:47.020000,187.5,37.125102,33.173319,0.5,20.0,71.11111111111111
0 days 00:00:48.020000,187.5,37.127105,33.17449,0.5,20.0,71.11111111111111
0 days 00:00:49.020000,187.5,37.129101,33.17564,0.5,20.0,71.11111111111111
0 days 00:00:50.020000,187.5,37.131095,33.176768,0.5,20.0,71.11111111111111
