Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,150.90817376666666,37.1007934,33.1598508,24.444444444444443,40.0,0.5819444444444444
0 days 00:01:01.020000,187.5,37.22836265,33.22484781666667,24.444444444444443,40.0,0.5041666666666667
0 days 00:02:01.020000,187.5,37.37363281666667,33.230985133333334,24.444444444444443,40.0,0.7527777777777778
0 days 00:03:01.020000,187.5,37.5672833,33.178020933333336,24.444444444444443,40.0,0.9069444444444444
0 days 00:04:01.020000,184.55882346666667,37.7119937,33.02297946666667,24.444444444444443,40.0,0.34027777777777773
0 days 00:05:01.020000,187.5,37.83517735,32.806280083333334,24.444444444444443,40.0,0.7486111111111111
0 days 00:06:01.020000,187.5,37.9962337,32.546348,24.444444444444443,40.0,0.6625
0 days 00:07:01.020000,187.31617646666666,38.11701206666667,32.20649,24.444444444444443,40.0,0.4194444444444444
0 days 00:08:01.020000,187.5,38.225880366666665,31.822793216666664,24.444444444444443,40.0,0.5819444444444444
0 days 00:09:01.020000,187.5,38.342838783333335,31.406665116666666,24.444444444444443,40.0,0.5
