Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,154.02694258333335,37.130005366666666,33.16183586666667,20.0,80.0,0.8319444444444444
0 days 00:01:01.020000,187.5,37.3168873,33.21317695,20.0,80.0,0.7527777777777778
0 days 00:02:01.020000,187.5,37.5117591,33.1767687,20.0,80.0,0.9180555555555555
0 days 00:03:01.020000,187.5,37.7352415,33.059142783333336,20.0,80.0,0.9916666666666667
0 days 00:04:01.020000,187.5,37.909350450000005,32.82775136666667,20.0,80.0,0.4986111111111111
0 days 00:05:01.020000,187.5,38.01366948333334,32.4993792,20.0,80.0,0.41666666666666663
0 days 00:06:01.020000,187.5,38.10677106666667,32.12763881666667,20.0,80.0,0.4194444444444444
0 days 00:07:01.020000,187.5,38.21721395,31.73524163333333,20.0,80.0,0.5777777777777777
0 days 00:08:01.020000,177.14460781666668,38.30690485,31.297482183333333,20.0,80.0,0.2555555555555556
0 days 00:09:01.020000,187.31617646666666,38.39289721666667,30.845570883333334,20.0,80.0,0.5833333333333333
