Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,150.90817376666666,37.10115338333333,33.1630992,26.666666666666668,80.0,0.5833333333333333
0 days 00:01:01.020000,187.5,37.24001093333333,33.236163616666666,26.666666666666668,80.0,0.5777777777777777
0 days 00:02:01.020000,171.0365068,37.338928016666664,33.2299856,26.666666666666668,80.0,0.2555555555555556
0 days 00:03:01.020000,186.9485294,37.437191633333335,33.18325423333333,26.666666666666668,80.0,0.5819444444444444
0 days 00:04:01.020000,187.5,37.5648784,33.088620166666665,26.666666666666668,80.0,0.4986111111111111
0 days 00:05:01.020000,187.5,37.67231673333333,32.929219233333335,26.666666666666668,80.0,0.41666666666666663
0 days 00:06:01.020000,187.5,37.76893653333333,32.72223241666667,26.666666666666668,80.0,0.4208333333333333
0 days 00:07:01.020000,187.5,37.8931316,32.488239766666666,26.666666666666668,80.0,0.6666666666666666
0 days 00:08:01.020000,187.5,38.04500253333333,32.216339383333334,26.666666666666668,80.0,0.6666666666666666
0 days 00:09:01.020000,187.5,38.19455558333333,31.8883095,26.666666666666668,80.0,0.6666666666666666
