Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,150.90817376666666,37.101089783333336,33.15330835,20.0,80.0,0.5847222222222221
0 days 00:01:01.020000,187.5,37.24927866666667,33.21004623333333,20.0,80.0,0.6722222222222222
0 days 00:02:01.020000,187.5,37.444396516666664,33.204460383333334,20.0,80.0,0.9972222222222222
0 days 00:03:01.020000,187.5,37.65884676666667,33.11194978333334,20.0,80.0,0.8333333333333333
0 days 00:04:01.020000,187.5,37.85236715,32.919414950000004,20.0,80.0,0.8319444444444444
0 days 00:05:01.020000,187.5,38.034619066666664,32.642016733333335,20.0,80.0,0.7430555555555556
0 days 00:06:01.020000,187.5,38.15717145,32.2694901,20.0,80.0,0.3444444444444444
0 days 00:07:01.020000,187.5,38.30467908333333,31.876802866666665,20.0,80.0,0.9902777777777777
0 days 00:08:01.020000,187.5,38.46090611666667,31.436997466666664,20.0,80.0,0.42499999999999993
0 days 00:09:01.020000,187.5,38.6034646,30.940627083333332,20.0,80.0,0.9166666666666666
