Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031561,33.110964,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:02.020000,76.923077,37.03344,33.112583,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:03.020000,78.947368,37.035648,33.114441,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:04.020000,83.333333,37.037984,33.116301,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:05.020000,85.714286,37.040368,33.118147,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:06.020000,88.235294,37.042769,33.119988,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:07.020000,90.909091,37.045177,33.121832,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:08.020000,93.75,37.047587,33.12367,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:09.020000,96.774194,37.049995,33.125529,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:10.020000,100.0,37.052403,33.127403,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:11.020000,103.448276,37.054808,33.129295,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:12.020000,103.448276,37.057213,33.1312,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:13.020000,107.142857,37.059616,33.133117,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:14.020000,107.142857,37.062016,33.135054,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:15.020000,111.111111,37.064415,33.137012,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:16.020000,115.384615,37.066812,33.13898,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:17.020000,115.384615,37.069206,33.140979,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:18.020000,115.384615,37.071599,33.142978,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:19.020000,120.0,37.073992,33.14498,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:20.020000,120.0,37.076383,33.147,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:21.020000,125.0,37.078772,33.149022,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:22.020000,130.434783,37.081156,33.151078,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:23.020000,130.434783,37.083538,33.153163,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:24.020000,136.363636,37.085919,33.155237,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:25.020000,136.363636,37.088295,33.157334,0.5833333333333333,30.0,48.888888888888886
0 days 00:00:26.020000,142.857143,37.090669,33.159457,0.5833333333333333,30.0,48.888888888888886
