Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,141.28131298333335,37.07209243333333,33.141710683333336,20.0,44.44444444444444,0.33194444444444443
0 days 00:01:01.020000,165.47127635,37.14279006666666,33.19428595,20.0,44.44444444444444,0.25277777777777777
0 days 00:02:01.020000,184.4975490333333,37.22081698333333,33.217753933333334,20.0,44.44444444444444,0.4263888888888889
0 days 00:03:01.020000,187.5,37.38615456666666,33.21862998333334,20.0,44.44444444444444,0.9986111111111111
0 days 00:04:01.020000,187.5,37.60907535,33.151516050000005,20.0,44.44444444444444,0.9097222222222221
0 days 00:05:01.020000,187.5,37.77281691666667,32.96740523333333,20.0,44.44444444444444,0.5027777777777778
0 days 00:06:01.020000,187.5,37.905875466666664,32.70630946666667,20.0,44.44444444444444,0.6722222222222222
0 days 00:07:01.020000,187.5,38.09528796666667,32.414677016666666,20.0,44.44444444444444,0.9944444444444444
0 days 00:08:01.020000,187.5,38.282339066666665,32.05325741666667,20.0,44.44444444444444,0.6652777777777777
0 days 00:09:01.020000,187.5,38.41828856666667,31.600068500000003,20.0,44.44444444444444,0.5833333333333333
