Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,152.01951713333335,37.1104292,33.156446349999996,20.0,48.888888888888886,0.6694444444444444
0 days 00:01:01.020000,187.5,37.286235983333334,33.21570521666667,20.0,48.888888888888886,0.8249999999999998
0 days 00:02:01.020000,183.10866005,37.422004316666666,33.17798556666666,20.0,48.888888888888886,0.3333333333333333
0 days 00:03:01.020000,187.5,37.49931956666667,33.06541623333333,20.0,48.888888888888886,0.33194444444444443
0 days 00:04:01.020000,187.13235293333335,37.56678155,32.91241316666667,20.0,48.888888888888886,0.2611111111111111
0 days 00:05:01.020000,187.5,37.699771733333336,32.75957611666667,20.0,48.888888888888886,0.9125
0 days 00:06:01.020000,187.5,37.88066115,32.56017295,20.0,48.888888888888886,0.6708333333333333
0 days 00:07:01.020000,187.5,38.059410650000004,32.28490371666667,20.0,48.888888888888886,0.9097222222222221
0 days 00:08:01.020000,187.5,38.21746818333334,31.933214216666666,20.0,48.888888888888886,0.49583333333333335
0 days 00:09:01.020000,179.59558806666666,38.29642941666667,31.486863533333334,20.0,48.888888888888886,0.25
