Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,141.28131298333335,37.072112583333336,33.14496963333333,22.22222222222222,44.44444444444444,0.33194444444444443
0 days 00:01:01.020000,165.47127635,37.14289905,33.20375325,22.22222222222222,44.44444444444444,0.2625
0 days 00:02:01.020000,185.55964053333335,37.2882501,33.25026221666666,22.22222222222222,44.44444444444444,0.9875
0 days 00:03:01.020000,162.57979518333332,37.43449066666667,33.2173467,22.22222222222222,44.44444444444444,0.2569444444444444
0 days 00:04:01.020000,186.76470586666667,37.54026951666666,33.11572683333333,22.22222222222222,44.44444444444444,0.6694444444444444
0 days 00:05:01.020000,187.5,37.71368916666667,32.975970733333334,22.22222222222222,44.44444444444444,0.8291666666666665
0 days 00:06:01.020000,187.5,37.87647931666667,32.755618166666665,22.22222222222222,44.44444444444444,0.5902777777777778
0 days 00:07:01.020000,187.5,38.05626433333334,32.4797862,22.22222222222222,44.44444444444444,0.9916666666666667
0 days 00:08:01.020000,187.5,38.225239783333336,32.13143411666667,22.22222222222222,44.44444444444444,0.5083333333333333
0 days 00:09:01.020000,187.5,38.389879449999995,31.72598526666667,22.22222222222222,44.44444444444444,1.0
