Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,153.00971806666666,37.120281883333334,33.167410133333334,25.555555555555557,66.66666666666667,0.7541666666666667
0 days 00:01:01.020000,187.5,37.32616185,33.24364791666667,25.555555555555557,66.66666666666667,0.9902777777777777
0 days 00:02:01.020000,187.5,37.4922921,33.20856953333333,25.555555555555557,66.66666666666667,0.4208333333333333
0 days 00:03:01.020000,187.5,37.618487849999994,33.090742049999996,25.555555555555557,66.66666666666667,0.6708333333333333
0 days 00:04:01.020000,187.5,37.802701383333336,32.929890316666665,25.555555555555557,66.66666666666667,0.9180555555555555
0 days 00:05:01.020000,187.5,38.02373823333333,32.70568256666667,25.555555555555557,66.66666666666667,0.9888888888888889
0 days 00:06:01.020000,184.37499993333333,38.17527591666667,32.36776326666667,25.555555555555557,66.66666666666667,0.34027777777777773
0 days 00:07:01.020000,187.5,38.2943273,31.967007483333337,25.555555555555557,66.66666666666667,0.7486111111111111
0 days 00:08:01.020000,187.5,38.4503494,31.540900216666667,25.555555555555557,66.66666666666667,0.6694444444444444
0 days 00:09:01.020000,187.5,38.61299076666667,31.069440983333333,25.555555555555557,66.66666666666667,0.8333333333333333
