Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,126.94580446666667,37.062616766666665,33.148208483333335,27.77777777777778,40.0,0.2555555555555556
0 days 00:01:01.020000,186.76470586666667,37.16268311666667,33.23296091666666,27.77777777777778,40.0,0.5874999999999999
0 days 00:02:01.020000,187.5,37.32809731666667,33.28328856666666,27.77777777777778,40.0,0.8319444444444444
0 days 00:03:01.020000,187.5,37.512857366666665,33.255188233333335,27.77777777777778,40.0,0.7472222222222222
0 days 00:04:01.020000,187.5,37.6678344,33.133196633333334,27.77777777777778,40.0,0.5819444444444444
0 days 00:05:01.020000,187.5,37.792724033333336,32.93389191666667,27.77777777777778,40.0,0.5027777777777778
0 days 00:06:01.020000,187.5,37.92575788333333,32.6877357,27.77777777777778,40.0,0.6666666666666666
0 days 00:07:01.020000,187.5,38.07692398333334,32.39641773333333,27.77777777777778,40.0,0.6694444444444444
0 days 00:08:01.020000,187.5,38.24476085,32.059165166666666,27.77777777777778,40.0,0.836111111111111
0 days 00:09:01.020000,187.5,38.44808733333333,31.684888683333334,27.77777777777778,40.0,1.0
