Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031933,33.110764,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:02.020000,76.923077,37.034573,33.112437,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:03.020000,78.947368,37.03769,33.114381,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:04.020000,83.333333,37.040991,33.116322,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:05.020000,85.714286,37.04436,33.118246,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:06.020000,88.235294,37.047754,33.120164,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:07.020000,93.75,37.051156,33.122093,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:08.020000,93.75,37.05456,33.124034,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:09.020000,96.774194,37.057964,33.125981,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:10.020000,100.0,37.061366,33.127948,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:11.020000,103.448276,37.064765,33.129944,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:12.020000,103.448276,37.068163,33.131961,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:13.020000,107.142857,37.071557,33.134004,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:14.020000,111.111111,37.074946,33.136096,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:15.020000,111.111111,37.078333,33.138216,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:16.020000,115.384615,37.081719,33.140337,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:17.020000,115.384615,37.0851,33.142499,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:18.020000,120.0,37.088477,33.144693,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:19.020000,120.0,37.091852,33.146902,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:20.020000,125.0,37.095226,33.149119,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:21.020000,130.434783,37.098592,33.151374,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:22.020000,136.363636,37.101954,33.153662,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:23.020000,142.857143,37.105312,33.155976,0.8333333333333333,25.555555555555557,53.333333333333336
0 days 00:00:24.020000,150.0,37.10866,33.158299,0.8333333333333333,25.555555555555557,53.333333333333336
