Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,155.43108064999998,37.14900698333334,33.166458150000004,20.0,44.44444444444444,0.9944444444444444
0 days 00:01:01.020000,187.5,37.34432458333333,33.209996249999996,20.0,44.44444444444444,0.6625
0 days 00:02:01.020000,187.5,37.469790233333335,33.1438876,20.0,44.44444444444444,0.4180555555555555
0 days 00:03:01.020000,187.5,37.57558905,33.015033083333336,20.0,44.44444444444444,0.4986111111111111
0 days 00:04:01.020000,187.5,37.68109033333334,32.83588715,20.0,44.44444444444444,0.42361111111111105
0 days 00:05:01.020000,187.5,37.823475333333334,32.62895285,20.0,44.44444444444444,0.8319444444444444
0 days 00:06:01.020000,187.5,38.00328496666667,32.377159383333336,20.0,44.44444444444444,0.7430555555555556
0 days 00:07:01.020000,187.5,38.12314895,32.03054276666667,20.0,44.44444444444444,0.3416666666666667
0 days 00:08:01.020000,187.5,38.249323,31.6543158,20.0,44.44444444444444,0.8347222222222221
0 days 00:09:01.020000,187.5,38.440493716666666,31.269748683333333,20.0,44.44444444444444,0.9166666666666666
