Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031067,33.110717,0.25,25.555555555555557,62.22222222222222
0 days 00:00:02.020000,75.0,37.03194,33.111686,0.25,25.555555555555557,62.22222222222222
0 days 00:00:03.020000,76.923077,37.032949,33.112798,0.25,25.555555555555557,62.22222222222222
0 days 00:00:04.020000,78.947368,37.034012,33.113919,0.25,25.555555555555557,62.22222222222222
0 days 00:00:05.020000,83.333333,37.035095,33.115035,0.25,25.555555555555557,62.22222222222222
0 days 00:00:06.020000,85.714286,37.036186,33.116152,0.25,25.555555555555557,62.22222222222222
0 days 00:00:07.020000,90.909091,37.037279,33.117278,0.25,25.555555555555557,62.22222222222222
0 days 00:00:08.020000,90.909091,37.038371,33.118414,0.25,25.555555555555557,62.22222222222222
0 days 00:00:09.020000,93.75,37.039464,33.119551,0.25,25.555555555555557,62.22222222222222
0 days 00:00:10.020000,96.774194,37.040557,33.120686,0.25,25.555555555555557,62.22222222222222
0 days 00:00:11.020000,100.0,37.041649,33.121828,0.25,25.555555555555557,62.22222222222222
0 days 00:00:12.020000,100.0,37.04274,33.122983,0.25,25.555555555555557,62.22222222222222
0 days 00:00:13.020000,103.448276,37.043832,33.124132,0.25,25.555555555555557,62.22222222222222
0 days 00:00:14.020000,103.448276,37.044923,33.125289,0.25,25.555555555555557,62.22222222222222
0 days 00:00:15.020000,107.142857,37.046013,33.126452,0.25,25.555555555555557,62.22222222222222
0 days 00:00:16.020000,107.142857,37.047102,33.12763,0.25,25.555555555555557,62.22222222222222
0 days 00:00:17.020000,107.142857,37.048191,33.128797,0.25,25.555555555555557,62.22222222222222
0 days 00:00:18.020000,111.111111,37.049281,33.129964,0.25,25.555555555555557,62.22222222222222
0 days 00:00:19.020000,111.111111,37.050369,33.131139,0.25,25.555555555555557,62.22222222222222
0 days 00:00:20.020000,111.111111,37.051459,33.132303,0.25,25.555555555555557,62.22222222222222
0 days 00:00:21.020000,111.111111,37.052549,33.133458,0.25,25.555555555555557,62.22222222222222
0 days 00:00:22.020000,115.384615,37.053639,33.134611,0.25,25.555555555555557,62.22222222222222
0 days 00:00:23.020000,115.384615,37.054727,33.135786,0.25,25.555555555555557,62.22222222222222
0 days 00:00:24.020000,115.384615,37.055815,33.136963,0.25,25.555555555555557,62.22222222222222
0 days 00:00:25.020000,115.384615,37.056902,33.138133,0.25,25.555555555555557,62.22222222222222
0 days 00:00:26.020000,115.384615,37.057991,33.139293,0.25,25.555555555555557,62.22222222222222
0 days 00:00:27.020000,115.384615,37.05908,33.140446,0.25,25.555555555555557,62.22222222222222
0 days 00:00:28.020000,120.0,37.060168,33.141596,0.25,25.555555555555557,62.22222222222222
0 days 00:00:29.020000,120.0,37.061254,33.142766,0.25,25.555555555555557,62.22222222222222
0 days 00:00:30.020000,120.0,37.062339,33.143935,0.25,25.555555555555557,62.22222222222222
0 days 00:00:31.020000,120.0,37.063426,33.145094,0.25,25.555555555555557,62.22222222222222
0 days 00:00:32.020000,120.0,37.064512,33.146242,0.25,25.555555555555557,62.22222222222222
0 days 00:00:33.020000,125.0,37.065596,33.1474,0.25,25.555555555555557,62.22222222222222
0 days 00:00:34.020000,125.0,37.066678,33.148582,0.25,25.555555555555557,62.22222222222222
0 days 00:00:35.020000,125.0,37.06776,33.149762,0.25,25.555555555555557,62.22222222222222
0 days 00:00:36.020000,130.434783,37.068838,33.150948,0.25,25.555555555555557,62.22222222222222
0 days 00:00:37.020000,130.434783,37.069916,33.152147,0.25,25.555555555555557,62.22222222222222
