Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031316,33.110786,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:02.020000,75.0,37.032693,33.112029,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:03.020000,76.923077,37.034303,33.113464,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:04.020000,81.081081,37.036003,33.114915,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:05.020000,85.714286,37.037735,33.116389,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:06.020000,88.235294,37.03948,33.117846,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:07.020000,90.909091,37.04123,33.119286,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:08.020000,93.75,37.042983,33.120731,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:09.020000,96.774194,37.044735,33.122181,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:10.020000,100.0,37.046485,33.123651,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:11.020000,100.0,37.048234,33.125135,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:12.020000,103.448276,37.049983,33.126619,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:13.020000,107.142857,37.05173,33.128121,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:14.020000,107.142857,37.053475,33.129642,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:15.020000,111.111111,37.055218,33.131173,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:16.020000,111.111111,37.056962,33.132704,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:17.020000,115.384615,37.058705,33.134237,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:18.020000,115.384615,37.060446,33.135791,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:19.020000,115.384615,37.062189,33.137334,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:20.020000,120.0,37.063929,33.138892,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:21.020000,120.0,37.065669,33.14045,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:22.020000,125.0,37.067408,33.141999,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:23.020000,125.0,37.069146,33.143575,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:24.020000,125.0,37.070883,33.145147,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:25.020000,130.434783,37.072617,33.146734,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:26.020000,136.363636,37.074351,33.148321,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:27.020000,136.363636,37.076083,33.149919,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:28.020000,142.857143,37.077812,33.151527,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:29.020000,142.857143,37.079538,33.153157,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:30.020000,150.0,37.081265,33.154775,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:31.020000,157.894737,37.082988,33.156417,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:32.020000,157.894737,37.084706,33.158089,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:33.020000,166.666667,37.086424,33.159754,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:34.020000,176.470588,37.08814,33.161424,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:35.020000,176.470588,37.089849,33.163127,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:36.020000,187.5,37.091558,33.164821,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:37.020000,187.5,37.093267,33.166528,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:38.020000,187.5,37.09497,33.168216,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:39.020000,187.5,37.096675,33.169883,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:40.020000,187.5,37.098382,33.171531,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:41.020000,187.5,37.100083,33.173163,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:42.020000,187.5,37.101785,33.174774,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:43.020000,187.5,37.103488,33.176358,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:44.020000,187.5,37.105184,33.177918,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:45.020000,187.5,37.106881,33.179454,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:46.020000,187.5,37.108578,33.180969,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:47.020000,187.5,37.110266,33.182462,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:48.020000,187.5,37.111955,33.183935,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:49.020000,187.5,37.113643,33.185389,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:50.020000,187.5,37.115323,33.186823,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:51.020000,187.5,37.117004,33.188239,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:52.020000,187.5,37.118682,33.189637,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:53.020000,187.5,37.120355,33.191017,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:54.020000,187.5,37.122027,33.19238,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:55.020000,187.5,37.123695,33.193725,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:56.020000,187.5,37.125359,33.195054,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:57.020000,187.5,37.127025,33.196366,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:58.020000,187.5,37.128683,33.197661,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:00:59.020000,187.5,37.130341,33.19894,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:00.020000,187.5,37.131998,33.200202,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:01.020000,187.5,37.133649,33.201449,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:02.020000,187.5,37.1353,33.20268,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:03.020000,187.5,37.136948,33.203895,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:04.020000,187.5,37.138594,33.205094,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:05.020000,187.5,37.14024,33.206277,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:06.020000,187.5,37.141882,33.207445,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:07.020000,187.5,37.143524,33.208598,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:08.020000,187.5,37.145164,33.209736,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:09.020000,187.5,37.146802,33.210858,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:10.020000,187.5,37.148439,33.211965,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:11.020000,187.5,37.150075,33.213057,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:12.020000,187.5,37.15171,33.214135,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:13.020000,187.5,37.153346,33.215197,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:14.020000,187.5,37.154979,33.216245,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:15.020000,187.5,37.156612,33.217278,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:16.020000,187.5,37.158245,33.218296,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:17.020000,187.5,37.159877,33.219299,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:18.020000,187.5,37.16151,33.220288,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:19.020000,187.5,37.163142,33.221263,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:20.020000,187.5,37.164774,33.222223,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:21.020000,187.5,37.166406,33.223168,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:22.020000,187.5,37.168037,33.224099,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:23.020000,187.5,37.169669,33.225016,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:24.020000,187.5,37.171301,33.225918,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:25.020000,187.5,37.172933,33.226806,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:26.020000,187.5,37.174565,33.22768,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:27.020000,187.5,37.176197,33.228539,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:28.020000,187.5,37.177829,33.229385,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:29.020000,187.5,37.179461,33.230215,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:30.020000,187.5,37.181094,33.231032,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:31.020000,187.5,37.182726,33.231835,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:32.020000,187.5,37.18436,33.232623,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:33.020000,187.5,37.185994,33.233397,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:34.020000,187.5,37.187628,33.234157,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:35.020000,187.5,37.189263,33.234903,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:36.020000,187.5,37.190898,33.235635,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:37.020000,187.5,37.192534,33.236353,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:38.020000,187.5,37.19417,33.237057,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:39.020000,187.5,37.195806,33.237746,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:40.020000,187.5,37.197443,33.238422,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:41.020000,187.5,37.199079,33.239083,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:42.020000,187.5,37.200716,33.23973,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:43.020000,187.5,37.202354,33.240363,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:44.020000,187.5,37.203992,33.240982,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:45.020000,187.5,37.20563,33.241587,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:46.020000,187.5,37.207269,33.242178,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:47.020000,187.5,37.208908,33.242755,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:48.020000,187.5,37.210548,33.243318,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:49.020000,187.5,37.212188,33.243867,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:50.020000,187.5,37.213829,33.244401,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:51.020000,187.5,37.21547,33.244922,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:52.020000,187.5,37.217111,33.245428,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:53.020000,187.5,37.218753,33.245921,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:54.020000,187.5,37.220395,33.246399,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:55.020000,187.5,37.222036,33.246864,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:56.020000,187.5,37.223679,33.247314,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:57.020000,187.5,37.225321,33.24775,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:58.020000,187.5,37.226964,33.248172,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:01:59.020000,187.5,37.228606,33.24858,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:00.020000,187.5,37.230249,33.248973,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:01.020000,187.5,37.231892,33.249353,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:02.020000,187.5,37.233535,33.249719,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:03.020000,187.5,37.235178,33.25007,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:04.020000,187.5,37.236822,33.250408,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:05.020000,187.5,37.238465,33.250731,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:06.020000,187.5,37.240108,33.251041,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:07.020000,187.5,37.241752,33.251336,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:08.020000,187.5,37.243395,33.251617,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:09.020000,187.5,37.245039,33.251884,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:10.020000,187.5,37.246684,33.252137,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:11.020000,187.5,37.248328,33.252376,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:12.020000,187.5,37.249973,33.252601,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:13.020000,187.5,37.251618,33.252812,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:14.020000,187.5,37.253262,33.253009,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:15.020000,187.5,37.254907,33.253191,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:16.020000,187.5,37.256552,33.25336,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:17.020000,187.5,37.258197,33.253514,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:18.020000,187.5,37.259842,33.253654,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:19.020000,187.5,37.261487,33.253781,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:20.020000,187.5,37.263132,33.253893,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:21.020000,187.5,37.264777,33.253991,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:22.020000,187.5,37.266421,33.254075,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:23.020000,187.5,37.268066,33.254145,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:24.020000,187.5,37.269711,33.254201,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:25.020000,187.5,37.271356,33.254243,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:26.020000,187.5,37.273001,33.25427,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:27.020000,187.5,37.274646,33.254284,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:28.020000,187.5,37.276291,33.254284,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:29.020000,187.5,37.277936,33.25427,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:30.020000,187.5,37.279581,33.254241,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:31.020000,187.5,37.281226,33.254199,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:32.020000,187.5,37.282871,33.254142,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:33.020000,187.5,37.284515,33.254072,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:34.020000,187.5,37.28616,33.253987,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:35.020000,187.5,37.287805,33.253888,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:36.020000,187.5,37.28945,33.253776,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:37.020000,187.5,37.291095,33.253649,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:38.020000,187.5,37.292739,33.253508,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:39.020000,187.5,37.294384,33.253353,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:40.020000,187.5,37.296029,33.253185,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:41.020000,187.5,37.297674,33.253002,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:42.020000,187.5,37.299319,33.252806,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:43.020000,187.5,37.300963,33.252595,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:44.020000,187.5,37.302608,33.252371,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:45.020000,187.5,37.304253,33.252132,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:46.020000,187.5,37.305897,33.25188,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:47.020000,187.5,37.307542,33.251613,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:48.020000,187.5,37.309187,33.251333,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:49.020000,187.5,37.310831,33.251038,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:50.020000,187.5,37.312476,33.25073,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:51.020000,187.5,37.314121,33.250407,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:52.020000,187.5,37.315766,33.250071,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:53.020000,187.5,37.31741,33.249721,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:54.020000,187.5,37.319055,33.249356,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:55.020000,187.5,37.320699,33.248978,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:56.020000,187.5,37.322344,33.248586,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:57.020000,187.5,37.323989,33.24818,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:58.020000,187.5,37.325633,33.24776,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:02:59.020000,187.5,37.327278,33.247327,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:03:00.020000,187.5,37.328923,33.246879,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:03:01.020000,187.5,37.330567,33.246418,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:03:02.020000,187.5,37.332212,33.245943,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:03:03.020000,187.5,37.333856,33.245454,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:03:04.020000,187.5,37.335501,33.244951,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:03:05.020000,187.5,37.337145,33.244434,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:03:06.020000,187.5,37.33879,33.243903,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:03:07.020000,187.5,37.340434,33.243359,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:03:08.020000,187.5,37.342079,33.2428,0.41666666666666663,26.666666666666668,66.66666666666667
0 days 00:03:09.020000,187.5,37.343723,33.242228,0.41666666666666663,26.666666666666668,66.66666666666667
