Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,147.10451229999998,37.08169565,33.155853083333334,26.666666666666668,44.44444444444444,0.4263888888888889
0 days 00:01:01.020000,187.5,37.2484504,33.2449642,26.666666666666668,44.44444444444444,1.0
0 days 00:02:01.020000,187.5,37.48138058333333,33.265205333333334,26.666666666666668,44.44444444444444,0.9972222222222222
0 days 00:03:01.020000,187.5,37.694456100000004,33.17366815,26.666666666666668,44.44444444444444,0.8291666666666665
0 days 00:04:01.020000,187.5,37.85811808333334,32.97225525,26.666666666666668,44.44444444444444,0.5805555555555555
0 days 00:05:01.020000,187.5,37.972001133333336,32.684809933333334,26.666666666666668,44.44444444444444,0.4263888888888889
0 days 00:06:01.020000,187.5,38.131586633333335,32.378938616666666,26.666666666666668,44.44444444444444,1.0
0 days 00:07:01.020000,187.5,38.35648441666667,32.046071,26.666666666666668,44.44444444444444,0.9930555555555556
0 days 00:08:01.020000,187.5,38.53085123333334,31.606049166666665,26.666666666666668,44.44444444444444,0.5805555555555555
0 days 00:09:01.020000,187.31617646666666,38.63561488333333,31.065487483333335,26.666666666666668,44.44444444444444,0.41666666666666663
