Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031066,33.110936,0.25,30.0,53.333333333333336
0 days 00:00:02.020000,75.0,37.031938,33.112125,0.25,30.0,53.333333333333336
0 days 00:00:03.020000,76.923077,37.032946,33.113456,0.25,30.0,53.333333333333336
0 days 00:00:04.020000,78.947368,37.034008,33.114796,0.25,30.0,53.333333333333336
0 days 00:00:05.020000,83.333333,37.035091,33.116131,0.25,30.0,53.333333333333336
0 days 00:00:06.020000,85.714286,37.036181,33.117466,0.25,30.0,53.333333333333336
0 days 00:00:07.020000,90.909091,37.037272,33.118811,0.25,30.0,53.333333333333336
0 days 00:00:08.020000,90.909091,37.038364,33.120165,0.25,30.0,53.333333333333336
0 days 00:00:09.020000,93.75,37.039456,33.12152,0.25,30.0,53.333333333333336
0 days 00:00:10.020000,96.774194,37.040548,33.122873,0.25,30.0,53.333333333333336
0 days 00:00:11.020000,100.0,37.041639,33.124234,0.25,30.0,53.333333333333336
0 days 00:00:12.020000,100.0,37.04273,33.125606,0.25,30.0,53.333333333333336
0 days 00:00:13.020000,103.448276,37.043821,33.126972,0.25,30.0,53.333333333333336
0 days 00:00:14.020000,103.448276,37.044911,33.128347,0.25,30.0,53.333333333333336
0 days 00:00:15.020000,107.142857,37.046,33.129727,0.25,30.0,53.333333333333336
0 days 00:00:16.020000,107.142857,37.047088,33.131121,0.25,30.0,53.333333333333336
0 days 00:00:17.020000,107.142857,37.048177,33.132506,0.25,30.0,53.333333333333336
0 days 00:00:18.020000,111.111111,37.049265,33.133889,0.25,30.0,53.333333333333336
0 days 00:00:19.020000,111.111111,37.050353,33.135281,0.25,30.0,53.333333333333336
0 days 00:00:20.020000,111.111111,37.051442,33.136661,0.25,30.0,53.333333333333336
0 days 00:00:21.020000,111.111111,37.052531,33.138032,0.25,30.0,53.333333333333336
0 days 00:00:22.020000,115.384615,37.053621,33.139402,0.25,30.0,53.333333333333336
0 days 00:00:23.020000,115.384615,37.054708,33.140792,0.25,30.0,53.333333333333336
0 days 00:00:24.020000,115.384615,37.055795,33.142185,0.25,30.0,53.333333333333336
0 days 00:00:25.020000,115.384615,37.056882,33.143571,0.25,30.0,53.333333333333336
0 days 00:00:26.020000,115.384615,37.05797,33.144946,0.25,30.0,53.333333333333336
0 days 00:00:27.020000,115.384615,37.059058,33.146314,0.25,30.0,53.333333333333336
0 days 00:00:28.020000,120.0,37.060146,33.147679,0.25,30.0,53.333333333333336
0 days 00:00:29.020000,120.0,37.061231,33.149064,0.25,30.0,53.333333333333336
0 days 00:00:30.020000,120.0,37.062316,33.150448,0.25,30.0,53.333333333333336
0 days 00:00:31.020000,120.0,37.063402,33.151821,0.25,30.0,53.333333333333336
0 days 00:00:32.020000,120.0,37.064487,33.153184,0.25,30.0,53.333333333333336
0 days 00:00:33.020000,125.0,37.065571,33.154556,0.25,30.0,53.333333333333336
0 days 00:00:34.020000,125.0,37.066652,33.155952,0.25,30.0,53.333333333333336
0 days 00:00:35.020000,125.0,37.067733,33.157346,0.25,30.0,53.333333333333336
0 days 00:00:36.020000,130.434783,37.068811,33.158745,0.25,30.0,53.333333333333336
0 days 00:00:37.020000,130.434783,37.069887,33.160159,0.25,30.0,53.333333333333336
0 days 00:00:38.020000,136.363636,37.070965,33.161562,0.25,30.0,53.333333333333336
0 days 00:00:39.020000,136.363636,37.072037,33.162986,0.25,30.0,53.333333333333336
0 days 00:00:40.020000,136.363636,37.073109,33.164414,0.25,30.0,53.333333333333336
0 days 00:00:41.020000,142.857143,37.074181,33.165844,0.25,30.0,53.333333333333336
0 days 00:00:42.020000,142.857143,37.075248,33.167292,0.25,30.0,53.333333333333336
0 days 00:00:43.020000,150.0,37.076314,33.168729,0.25,30.0,53.333333333333336
0 days 00:00:44.020000,150.0,37.077379,33.170184,0.25,30.0,53.333333333333336
0 days 00:00:45.020000,150.0,37.078441,33.171642,0.25,30.0,53.333333333333336
0 days 00:00:46.020000,157.894737,37.079499,33.173118,0.25,30.0,53.333333333333336
0 days 00:00:47.020000,157.894737,37.080556,33.174605,0.25,30.0,53.333333333333336
0 days 00:00:48.020000,157.894737,37.081614,33.176073,0.25,30.0,53.333333333333336
0 days 00:00:49.020000,166.666667,37.082669,33.177526,0.25,30.0,53.333333333333336
0 days 00:00:50.020000,166.666667,37.083723,33.178995,0.25,30.0,53.333333333333336
0 days 00:00:51.020000,166.666667,37.084776,33.180471,0.25,30.0,53.333333333333336
0 days 00:00:52.020000,166.666667,37.085824,33.181937,0.25,30.0,53.333333333333336
0 days 00:00:53.020000,166.666667,37.086873,33.1834,0.25,30.0,53.333333333333336
0 days 00:00:54.020000,166.666667,37.087921,33.184866,0.25,30.0,53.333333333333336
0 days 00:00:55.020000,176.470588,37.088961,33.186359,0.25,30.0,53.333333333333336
0 days 00:00:56.020000,176.470588,37.090002,33.187855,0.25,30.0,53.333333333333336
0 days 00:00:57.020000,176.470588,37.091043,33.189336,0.25,30.0,53.333333333333336
0 days 00:00:58.020000,176.470588,37.09208,33.190803,0.25,30.0,53.333333333333336
0 days 00:00:59.020000,176.470588,37.093118,33.192257,0.25,30.0,53.333333333333336
0 days 00:01:00.020000,176.470588,37.094157,33.193702,0.25,30.0,53.333333333333336
0 days 00:01:01.020000,176.470588,37.095191,33.19514,0.25,30.0,53.333333333333336
0 days 00:01:02.020000,176.470588,37.096226,33.19658,0.25,30.0,53.333333333333336
0 days 00:01:03.020000,176.470588,37.09726,33.19801,0.25,30.0,53.333333333333336
0 days 00:01:04.020000,176.470588,37.098291,33.199438,0.25,30.0,53.333333333333336
0 days 00:01:05.020000,176.470588,37.099321,33.200863,0.25,30.0,53.333333333333336
0 days 00:01:06.020000,176.470588,37.10035,33.202288,0.25,30.0,53.333333333333336
0 days 00:01:07.020000,176.470588,37.101376,33.203704,0.25,30.0,53.333333333333336
0 days 00:01:08.020000,176.470588,37.102402,33.205111,0.25,30.0,53.333333333333336
0 days 00:01:09.020000,176.470588,37.103426,33.206501,0.25,30.0,53.333333333333336
0 days 00:01:10.020000,176.470588,37.104447,33.207888,0.25,30.0,53.333333333333336
0 days 00:01:11.020000,176.470588,37.105469,33.209265,0.25,30.0,53.333333333333336
0 days 00:01:12.020000,176.470588,37.106488,33.210632,0.25,30.0,53.333333333333336
0 days 00:01:13.020000,176.470588,37.107506,33.211989,0.25,30.0,53.333333333333336
0 days 00:01:14.020000,176.470588,37.108524,33.213333,0.25,30.0,53.333333333333336
0 days 00:01:15.020000,176.470588,37.109539,33.214665,0.25,30.0,53.333333333333336
0 days 00:01:16.020000,166.666667,37.110554,33.215984,0.25,30.0,53.333333333333336
0 days 00:01:17.020000,166.666667,37.111572,33.217262,0.25,30.0,53.333333333333336
0 days 00:01:18.020000,166.666667,37.112589,33.21851,0.25,30.0,53.333333333333336
0 days 00:01:19.020000,166.666667,37.113605,33.219754,0.25,30.0,53.333333333333336
0 days 00:01:20.020000,166.666667,37.114619,33.220999,0.25,30.0,53.333333333333336
0 days 00:01:21.020000,166.666667,37.115631,33.222235,0.25,30.0,53.333333333333336
0 days 00:01:22.020000,166.666667,37.116642,33.223476,0.25,30.0,53.333333333333336
0 days 00:01:23.020000,166.666667,37.11765,33.224715,0.25,30.0,53.333333333333336
0 days 00:01:24.020000,166.666667,37.118658,33.225948,0.25,30.0,53.333333333333336
0 days 00:01:25.020000,166.666667,37.119665,33.227176,0.25,30.0,53.333333333333336
0 days 00:01:26.020000,166.666667,37.120669,33.228398,0.25,30.0,53.333333333333336
0 days 00:01:27.020000,166.666667,37.121673,33.229611,0.25,30.0,53.333333333333336
0 days 00:01:28.020000,166.666667,37.122677,33.230817,0.25,30.0,53.333333333333336
0 days 00:01:29.020000,166.666667,37.123679,33.232014,0.25,30.0,53.333333333333336
0 days 00:01:30.020000,166.666667,37.124682,33.233201,0.25,30.0,53.333333333333336
0 days 00:01:31.020000,166.666667,37.125684,33.234379,0.25,30.0,53.333333333333336
0 days 00:01:32.020000,166.666667,37.126685,33.235548,0.25,30.0,53.333333333333336
0 days 00:01:33.020000,166.666667,37.127686,33.23671,0.25,30.0,53.333333333333336
0 days 00:01:34.020000,166.666667,37.128686,33.237865,0.25,30.0,53.333333333333336
0 days 00:01:35.020000,166.666667,37.129685,33.239012,0.25,30.0,53.333333333333336
0 days 00:01:36.020000,166.666667,37.130685,33.240151,0.25,30.0,53.333333333333336
0 days 00:01:37.020000,157.894737,37.131684,33.241279,0.25,30.0,53.333333333333336
0 days 00:01:38.020000,157.894737,37.132686,33.242364,0.25,30.0,53.333333333333336
0 days 00:01:39.020000,157.894737,37.13369,33.243428,0.25,30.0,53.333333333333336
0 days 00:01:40.020000,157.894737,37.134693,33.244488,0.25,30.0,53.333333333333336
0 days 00:01:41.020000,157.894737,37.135695,33.245545,0.25,30.0,53.333333333333336
0 days 00:01:42.020000,157.894737,37.136696,33.246599,0.25,30.0,53.333333333333336
0 days 00:01:43.020000,157.894737,37.137697,33.24765,0.25,30.0,53.333333333333336
0 days 00:01:44.020000,166.666667,37.138696,33.248716,0.25,30.0,53.333333333333336
0 days 00:01:45.020000,157.894737,37.139693,33.249789,0.25,30.0,53.333333333333336
0 days 00:01:46.020000,157.894737,37.140692,33.250823,0.25,30.0,53.333333333333336
0 days 00:01:47.020000,157.894737,37.141693,33.251842,0.25,30.0,53.333333333333336
0 days 00:01:48.020000,157.894737,37.142693,33.252855,0.25,30.0,53.333333333333336
0 days 00:01:49.020000,157.894737,37.143693,33.253861,0.25,30.0,53.333333333333336
0 days 00:01:50.020000,157.894737,37.144692,33.254859,0.25,30.0,53.333333333333336
0 days 00:01:51.020000,157.894737,37.145692,33.255852,0.25,30.0,53.333333333333336
