Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031064,33.110881,0.25,28.88888888888889,44.44444444444444
0 days 00:00:02.020000,75.0,37.031934,33.112015,0.25,28.88888888888889,44.44444444444444
0 days 00:00:03.020000,76.923077,37.03294,33.113291,0.25,28.88888888888889,44.44444444444444
0 days 00:00:04.020000,78.947368,37.034,33.114576,0.25,28.88888888888889,44.44444444444444
0 days 00:00:05.020000,83.333333,37.035081,33.115856,0.25,28.88888888888889,44.44444444444444
0 days 00:00:06.020000,85.714286,37.036168,33.117136,0.25,28.88888888888889,44.44444444444444
0 days 00:00:07.020000,90.909091,37.037258,33.118426,0.25,28.88888888888889,44.44444444444444
0 days 00:00:08.020000,90.909091,37.038348,33.119726,0.25,28.88888888888889,44.44444444444444
0 days 00:00:09.020000,93.75,37.039437,33.121026,0.25,28.88888888888889,44.44444444444444
0 days 00:00:10.020000,96.774194,37.040528,33.122325,0.25,28.88888888888889,44.44444444444444
0 days 00:00:11.020000,100.0,37.041617,33.12363,0.25,28.88888888888889,44.44444444444444
0 days 00:00:12.020000,100.0,37.042705,33.124948,0.25,28.88888888888889,44.44444444444444
0 days 00:00:13.020000,103.448276,37.043794,33.12626,0.25,28.88888888888889,44.44444444444444
0 days 00:00:14.020000,103.448276,37.044882,33.12758,0.25,28.88888888888889,44.44444444444444
0 days 00:00:15.020000,107.142857,37.045969,33.128906,0.25,28.88888888888889,44.44444444444444
0 days 00:00:16.020000,107.142857,37.047055,33.130246,0.25,28.88888888888889,44.44444444444444
0 days 00:00:17.020000,107.142857,37.048142,33.131575,0.25,28.88888888888889,44.44444444444444
0 days 00:00:18.020000,111.111111,37.049228,33.132905,0.25,28.88888888888889,44.44444444444444
0 days 00:00:19.020000,111.111111,37.050314,33.134242,0.25,28.88888888888889,44.44444444444444
0 days 00:00:20.020000,111.111111,37.051401,33.135568,0.25,28.88888888888889,44.44444444444444
0 days 00:00:21.020000,111.111111,37.052488,33.136885,0.25,28.88888888888889,44.44444444444444
0 days 00:00:22.020000,115.384615,37.053575,33.1382,0.25,28.88888888888889,44.44444444444444
0 days 00:00:23.020000,115.384615,37.054661,33.139536,0.25,28.88888888888889,44.44444444444444
0 days 00:00:24.020000,115.384615,37.055746,33.140876,0.25,28.88888888888889,44.44444444444444
0 days 00:00:25.020000,115.384615,37.05683,33.142207,0.25,28.88888888888889,44.44444444444444
0 days 00:00:26.020000,115.384615,37.057916,33.143528,0.25,28.88888888888889,44.44444444444444
0 days 00:00:27.020000,115.384615,37.059002,33.144842,0.25,28.88888888888889,44.44444444444444
0 days 00:00:28.020000,120.0,37.060087,33.146153,0.25,28.88888888888889,44.44444444444444
0 days 00:00:29.020000,120.0,37.06117,33.147484,0.25,28.88888888888889,44.44444444444444
0 days 00:00:30.020000,120.0,37.062252,33.148814,0.25,28.88888888888889,44.44444444444444
0 days 00:00:31.020000,120.0,37.063336,33.150134,0.25,28.88888888888889,44.44444444444444
0 days 00:00:32.020000,120.0,37.064419,33.151443,0.25,28.88888888888889,44.44444444444444
0 days 00:00:33.020000,125.0,37.0655,33.152761,0.25,28.88888888888889,44.44444444444444
0 days 00:00:34.020000,125.0,37.066579,33.154103,0.25,28.88888888888889,44.44444444444444
0 days 00:00:35.020000,125.0,37.067657,33.155443,0.25,28.88888888888889,44.44444444444444
0 days 00:00:36.020000,130.434783,37.068733,33.156789,0.25,28.88888888888889,44.44444444444444
0 days 00:00:37.020000,130.434783,37.069807,33.158149,0.25,28.88888888888889,44.44444444444444
0 days 00:00:38.020000,136.363636,37.070882,33.159499,0.25,28.88888888888889,44.44444444444444
0 days 00:00:39.020000,136.363636,37.071952,33.160869,0.25,28.88888888888889,44.44444444444444
0 days 00:00:40.020000,136.363636,37.073021,33.162244,0.25,28.88888888888889,44.44444444444444
0 days 00:00:41.020000,142.857143,37.074089,33.163621,0.25,28.88888888888889,44.44444444444444
0 days 00:00:42.020000,142.857143,37.075154,33.165015,0.25,28.88888888888889,44.44444444444444
0 days 00:00:43.020000,150.0,37.076217,33.166398,0.25,28.88888888888889,44.44444444444444
0 days 00:00:44.020000,150.0,37.077279,33.167801,0.25,28.88888888888889,44.44444444444444
0 days 00:00:45.020000,150.0,37.078338,33.169205,0.25,28.88888888888889,44.44444444444444
0 days 00:00:46.020000,157.894737,37.079393,33.170628,0.25,28.88888888888889,44.44444444444444
0 days 00:00:47.020000,157.894737,37.080447,33.172062,0.25,28.88888888888889,44.44444444444444
0 days 00:00:48.020000,157.894737,37.081501,33.173477,0.25,28.88888888888889,44.44444444444444
0 days 00:00:49.020000,166.666667,37.082553,33.174877,0.25,28.88888888888889,44.44444444444444
0 days 00:00:50.020000,166.666667,37.083603,33.176293,0.25,28.88888888888889,44.44444444444444
0 days 00:00:51.020000,166.666667,37.084652,33.177716,0.25,28.88888888888889,44.44444444444444
0 days 00:00:52.020000,166.666667,37.085697,33.179129,0.25,28.88888888888889,44.44444444444444
0 days 00:00:53.020000,166.666667,37.086742,33.180539,0.25,28.88888888888889,44.44444444444444
0 days 00:00:54.020000,166.666667,37.087787,33.181951,0.25,28.88888888888889,44.44444444444444
0 days 00:00:55.020000,176.470588,37.088823,33.183392,0.25,28.88888888888889,44.44444444444444
0 days 00:00:56.020000,176.470588,37.089859,33.184835,0.25,28.88888888888889,44.44444444444444
0 days 00:00:57.020000,176.470588,37.090896,33.186263,0.25,28.88888888888889,44.44444444444444
0 days 00:00:58.020000,176.470588,37.091929,33.187678,0.25,28.88888888888889,44.44444444444444
0 days 00:00:59.020000,176.470588,37.092964,33.18908,0.25,28.88888888888889,44.44444444444444
0 days 00:01:00.020000,176.470588,37.093998,33.190472,0.25,28.88888888888889,44.44444444444444
0 days 00:01:01.020000,187.5,37.095028,33.191862,0.25,28.88888888888889,44.44444444444444
0 days 00:01:02.020000,176.470588,37.096058,33.193247,0.25,28.88888888888889,44.44444444444444
0 days 00:01:03.020000,176.470588,37.097087,33.194625,0.25,28.88888888888889,44.44444444444444
0 days 00:01:04.020000,176.470588,37.098113,33.196002,0.25,28.88888888888889,44.44444444444444
0 days 00:01:05.020000,176.470588,37.099139,33.197377,0.25,28.88888888888889,44.44444444444444
0 days 00:01:06.020000,176.470588,37.100162,33.19875,0.25,28.88888888888889,44.44444444444444
0 days 00:01:07.020000,176.470588,37.101183,33.200118,0.25,28.88888888888889,44.44444444444444
0 days 00:01:08.020000,176.470588,37.102203,33.201477,0.25,28.88888888888889,44.44444444444444
0 days 00:01:09.020000,176.470588,37.103222,33.202819,0.25,28.88888888888889,44.44444444444444
0 days 00:01:10.020000,176.470588,37.104238,33.204158,0.25,28.88888888888889,44.44444444444444
0 days 00:01:11.020000,176.470588,37.105254,33.205486,0.25,28.88888888888889,44.44444444444444
0 days 00:01:12.020000,176.470588,37.106268,33.206804,0.25,28.88888888888889,44.44444444444444
0 days 00:01:13.020000,176.470588,37.10728,33.208109,0.25,28.88888888888889,44.44444444444444
0 days 00:01:14.020000,176.470588,37.108293,33.209401,0.25,28.88888888888889,44.44444444444444
0 days 00:01:15.020000,176.470588,37.109303,33.21068,0.25,28.88888888888889,44.44444444444444
0 days 00:01:16.020000,166.666667,37.110314,33.211931,0.25,28.88888888888889,44.44444444444444
0 days 00:01:17.020000,166.666667,37.111328,33.213139,0.25,28.88888888888889,44.44444444444444
0 days 00:01:18.020000,166.666667,37.112339,33.21434,0.25,28.88888888888889,44.44444444444444
0 days 00:01:19.020000,166.666667,37.113349,33.215542,0.25,28.88888888888889,44.44444444444444
0 days 00:01:20.020000,166.666667,37.114357,33.216743,0.25,28.88888888888889,44.44444444444444
0 days 00:01:21.020000,166.666667,37.115362,33.217942,0.25,28.88888888888889,44.44444444444444
0 days 00:01:22.020000,157.894737,37.116366,33.219134,0.25,28.88888888888889,44.44444444444444
0 days 00:01:23.020000,166.666667,37.117369,33.220325,0.25,28.88888888888889,44.44444444444444
0 days 00:01:24.020000,166.666667,37.11837,33.221512,0.25,28.88888888888889,44.44444444444444
0 days 00:01:25.020000,166.666667,37.119371,33.222693,0.25,28.88888888888889,44.44444444444444
0 days 00:01:26.020000,166.666667,37.120369,33.223867,0.25,28.88888888888889,44.44444444444444
0 days 00:01:27.020000,166.666667,37.121366,33.225033,0.25,28.88888888888889,44.44444444444444
0 days 00:01:28.020000,166.666667,37.122364,33.226191,0.25,28.88888888888889,44.44444444444444
0 days 00:01:29.020000,166.666667,37.12336,33.227339,0.25,28.88888888888889,44.44444444444444
0 days 00:01:30.020000,166.666667,37.124356,33.228478,0.25,28.88888888888889,44.44444444444444
0 days 00:01:31.020000,166.666667,37.125351,33.229607,0.25,28.88888888888889,44.44444444444444
0 days 00:01:32.020000,166.666667,37.126345,33.230728,0.25,28.88888888888889,44.44444444444444
0 days 00:01:33.020000,166.666667,37.127339,33.231842,0.25,28.88888888888889,44.44444444444444
0 days 00:01:34.020000,166.666667,37.128332,33.232949,0.25,28.88888888888889,44.44444444444444
