Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,149.63539395,37.09125241666666,33.16297656666667,28.88888888888889,40.0,0.5083333333333333
0 days 00:01:01.020000,187.5,37.267592183333335,33.25598981666666,28.88888888888889,40.0,0.9930555555555556
0 days 00:02:01.020000,187.5,37.45230866666667,33.26110538333333,28.88888888888889,40.0,0.5888888888888888
0 days 00:03:01.020000,187.5,37.626334416666666,33.1807927,28.88888888888889,40.0,0.9125
0 days 00:04:01.020000,187.5,37.809732749999995,33.022634833333335,28.88888888888889,40.0,0.6680555555555555
0 days 00:05:01.020000,187.5,37.97194828333333,32.780543083333335,28.88888888888889,40.0,0.7472222222222222
0 days 00:06:01.020000,187.5,38.12289286666667,32.46953861666667,28.88888888888889,40.0,0.5805555555555555
0 days 00:07:01.020000,187.5,38.23334216666667,32.08556216666667,28.88888888888889,40.0,0.42361111111111105
0 days 00:08:01.020000,187.5,38.369603133333335,31.684766966666665,28.88888888888889,40.0,0.8333333333333333
0 days 00:09:01.020000,187.5,38.5513704,31.268146133333335,28.88888888888889,40.0,0.8333333333333333
