Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,154.02694258333335,37.12986636666667,33.17164211666667,26.666666666666668,57.77777777777778,0.8319444444444444
0 days 00:01:01.020000,187.5,37.316146116666665,33.24201011666666,26.666666666666668,57.77777777777778,0.7513888888888889
0 days 00:02:01.020000,187.5,37.500780633333335,33.22172875,26.666666666666668,57.77777777777778,0.8263888888888888
0 days 00:03:01.020000,187.5,37.64661363333333,33.10405245,26.666666666666668,57.77777777777778,0.42499999999999993
0 days 00:04:01.020000,187.5,37.800447133333336,32.9295427,26.666666666666668,57.77777777777778,0.9166666666666666
0 days 00:05:01.020000,187.5,38.01130925,32.707689083333335,26.666666666666668,57.77777777777778,0.9152777777777777
0 days 00:06:01.020000,187.5,38.21027015,32.39769515,26.666666666666668,57.77777777777778,0.836111111111111
0 days 00:07:01.020000,187.5,38.4159128,32.01917288333333,26.666666666666668,57.77777777777778,0.9986111111111111
0 days 00:08:01.020000,187.5,38.628307250000006,31.576449583333332,26.666666666666668,57.77777777777778,0.9125
0 days 00:09:01.020000,187.5,38.79943351666667,31.03967145,26.666666666666668,57.77777777777778,0.6666666666666666
