Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,150.90817376666666,37.10111631666667,33.16310215,26.666666666666668,75.55555555555556,0.5791666666666665
0 days 00:01:01.020000,180.12663393333332,37.210862766666665,33.22969118333334,26.666666666666668,75.55555555555556,0.34305555555555556
0 days 00:02:01.020000,187.5,37.35760546666667,33.25426505,26.666666666666668,75.55555555555556,0.9166666666666666
0 days 00:03:01.020000,187.5,37.5726005,33.2189476,26.666666666666668,75.55555555555556,0.9111111111111111
0 days 00:04:01.020000,187.5,37.74814985,33.07294498333333,26.666666666666668,75.55555555555556,0.5791666666666665
0 days 00:05:01.020000,187.5245098,37.854494466666665,32.82964323333333,26.666666666666668,75.55555555555556,0.33194444444444443
0 days 00:06:01.020000,187.5,37.92057318333333,32.53348581666667,26.666666666666668,75.55555555555556,0.2625
0 days 00:07:01.020000,187.5,38.060897583333336,32.25524535,26.666666666666668,75.55555555555556,0.9902777777777777
0 days 00:08:01.020000,187.5,38.22019505,31.9297249,26.666666666666668,75.55555555555556,0.41527777777777775
0 days 00:09:01.020000,187.5,38.300241033333336,31.503135216666667,26.666666666666668,75.55555555555556,0.3333333333333333
