Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.032181,33.110721,1.0,24.444444444444443,53.333333333333336
0 days 00:00:02.020000,78.947368,37.035328,33.112522,1.0,24.444444444444443,53.333333333333336
0 days 00:00:03.020000,78.947368,37.039052,33.114613,1.0,24.444444444444443,53.333333333333336
0 days 00:00:04.020000,83.333333,37.042997,33.116681,1.0,24.444444444444443,53.333333333333336
0 days 00:00:05.020000,85.714286,37.047026,33.118725,1.0,24.444444444444443,53.333333333333336
0 days 00:00:06.020000,88.235294,37.051083,33.120762,1.0,24.444444444444443,53.333333333333336
0 days 00:00:07.020000,93.75,37.055151,33.12281,1.0,24.444444444444443,53.333333333333336
0 days 00:00:08.020000,93.75,37.05922,33.124872,1.0,24.444444444444443,53.333333333333336
0 days 00:00:09.020000,96.774194,37.06329,33.126946,1.0,24.444444444444443,53.333333333333336
0 days 00:00:10.020000,100.0,37.067358,33.129044,1.0,24.444444444444443,53.333333333333336
0 days 00:00:11.020000,103.448276,37.071421,33.13118,1.0,24.444444444444443,53.333333333333336
0 days 00:00:12.020000,107.142857,37.075482,33.133353,1.0,24.444444444444443,53.333333333333336
0 days 00:00:13.020000,107.142857,37.079537,33.135573,1.0,24.444444444444443,53.333333333333336
0 days 00:00:14.020000,111.111111,37.083589,33.137822,1.0,24.444444444444443,53.333333333333336
0 days 00:00:15.020000,111.111111,37.087637,33.1401,1.0,24.444444444444443,53.333333333333336
0 days 00:00:16.020000,115.384615,37.091686,33.142384,1.0,24.444444444444443,53.333333333333336
0 days 00:00:17.020000,115.384615,37.095727,33.144718,1.0,24.444444444444443,53.333333333333336
0 days 00:00:18.020000,120.0,37.099763,33.147089,1.0,24.444444444444443,53.333333333333336
0 days 00:00:19.020000,125.0,37.103798,33.149468,1.0,24.444444444444443,53.333333333333336
0 days 00:00:20.020000,130.434783,37.107825,33.15187,1.0,24.444444444444443,53.333333333333336
