Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,153.00971806666666,37.12034653333333,33.17068603333333,27.77777777777778,71.11111111111111,0.7486111111111111
0 days 00:01:01.020000,187.5,37.28785193333333,33.24437111666666,27.77777777777778,71.11111111111111,0.6597222222222221
0 days 00:02:01.020000,169.70351745,37.39604393333333,33.220695,27.77777777777778,71.11111111111111,0.25277777777777777
0 days 00:03:01.020000,186.9485294,37.474655399999996,33.14441118333333,27.77777777777778,71.11111111111111,0.4263888888888889
0 days 00:04:01.020000,187.5,37.64003075,33.0512432,27.77777777777778,71.11111111111111,0.9875
0 days 00:05:01.020000,167.36498115,37.78583125,32.8758811,27.77777777777778,71.11111111111111,0.2513888888888889
0 days 00:06:01.020000,186.76470586666667,37.851880449999996,32.619920083333334,27.77777777777778,71.11111111111111,0.33194444444444443
0 days 00:07:01.020000,179.98365998333333,37.91747001666667,32.33348951666667,27.77777777777778,71.11111111111111,0.25972222222222224
0 days 00:08:01.020000,187.13235293333335,38.03788513333333,32.058850766666666,27.77777777777778,71.11111111111111,0.8236111111111111
0 days 00:09:01.020000,170.05396466666664,38.158127916666665,31.736530633333334,27.77777777777778,71.11111111111111,0.25
