Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,147.10451229999998,37.08196216666667,33.16078651666667,30.0,75.55555555555556,0.4263888888888889
0 days 00:01:01.020000,187.5,37.25000731666667,33.25896276666666,30.0,75.55555555555556,0.9875
0 days 00:02:01.020000,160.25891948333336,37.397875750000004,33.2658316,30.0,75.55555555555556,0.25277777777777777
0 days 00:03:01.020000,186.23366011666667,37.47668828333334,33.1947766,30.0,75.55555555555556,0.41666666666666663
0 days 00:04:01.020000,187.5,37.57528705,33.08336515,30.0,75.55555555555556,0.41388888888888886
0 days 00:05:01.020000,180.71895411666668,37.6536675,32.92194258333333,30.0,75.55555555555556,0.25277777777777777
0 days 00:06:01.020000,187.5,37.73052931666667,32.73396206666667,30.0,75.55555555555556,0.4208333333333333
0 days 00:07:01.020000,187.5,37.85520115,32.52741581666667,30.0,75.55555555555556,0.6652777777777777
0 days 00:08:01.020000,187.5,37.99784521666667,32.27722645,30.0,75.55555555555556,0.5791666666666665
0 days 00:09:01.020000,187.5,38.09999188333334,31.957623366666667,30.0,75.55555555555556,0.3333333333333333
