Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,149.63539395,37.0913047,33.154771000000004,23.333333333333332,53.333333333333336,0.5013888888888889
0 days 00:01:01.020000,187.5,37.2194559,33.22116635,23.333333333333332,53.333333333333336,0.5902777777777778
0 days 00:02:01.020000,187.5,37.40398283333333,33.236663766666666,23.333333333333332,53.333333333333336,0.9916666666666667
0 days 00:03:01.020000,187.5,37.57915026666667,33.1597586,23.333333333333332,53.333333333333336,0.5
0 days 00:04:01.020000,187.5,37.69483153333333,32.98844515,23.333333333333332,53.333333333333336,0.4972222222222222
0 days 00:05:01.020000,187.13235293333335,37.79045033333333,32.75931301666667,23.333333333333332,53.333333333333336,0.3347222222222222
0 days 00:06:01.020000,187.5,37.875001,32.49157613333333,23.333333333333332,53.333333333333336,0.4208333333333333
0 days 00:07:01.020000,187.5,37.9967653,32.20689315,23.333333333333332,53.333333333333336,0.6722222222222222
0 days 00:08:01.020000,187.5,38.183506200000004,31.908624966666665,23.333333333333332,53.333333333333336,0.9888888888888889
0 days 00:09:01.020000,182.2508169333333,38.33024298333333,31.526058683333336,23.333333333333332,53.333333333333336,0.3333333333333333
