Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,154.3556758,37.13949243333333,33.17896398333333,30.0,48.888888888888886,0.9083333333333333
0 days 00:01:01.020000,187.5,37.2967654,33.24714698333334,30.0,48.888888888888886,0.4208333333333333
0 days 00:02:01.020000,187.5,37.423185333333336,33.234426516666666,30.0,48.888888888888886,0.6722222222222222
0 days 00:03:01.020000,187.5,37.6177723,33.17528166666667,30.0,48.888888888888886,0.9902777777777777
0 days 00:04:01.020000,187.5,37.782677283333335,33.018838833333334,30.0,48.888888888888886,0.41666666666666663
0 days 00:05:01.020000,187.5,37.8776871,32.771767383333334,30.0,48.888888888888886,0.41527777777777775
0 days 00:06:01.020000,187.5,37.96229008333333,32.480804416666665,30.0,48.888888888888886,0.33888888888888885
0 days 00:07:01.020000,187.5,38.07355378333333,32.17619546666666,30.0,48.888888888888886,0.6611111111111111
0 days 00:08:01.020000,187.5,38.18370251666667,31.830333616666667,30.0,48.888888888888886,0.34027777777777773
0 days 00:09:01.020000,187.5,38.300119949999996,31.4591214,30.0,48.888888888888886,0.75
