Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,147.10451229999998,37.08175336666667,33.1542097,25.555555555555557,53.333333333333336,0.4208333333333333
0 days 00:01:01.020000,187.5,37.210181850000005,33.2316053,25.555555555555557,53.333333333333336,0.6694444444444444
0 days 00:02:01.020000,187.5,37.38522455,33.254487866666665,25.555555555555557,53.333333333333336,0.8236111111111111
0 days 00:03:01.020000,168.67389066666664,37.512113516666666,33.180428383333336,25.555555555555557,53.333333333333336,0.2611111111111111
0 days 00:04:01.020000,187.13235293333335,37.64649323333333,33.06369333333333,25.555555555555557,53.333333333333336,0.9069444444444444
0 days 00:05:01.020000,184.742647,37.7909082,32.8813135,25.555555555555557,53.333333333333336,0.3416666666666667
0 days 00:06:01.020000,187.5,37.923219233333334,32.638721333333336,25.555555555555557,53.333333333333336,0.8319444444444444
0 days 00:07:01.020000,187.5,38.10296883333333,32.3574851,25.555555555555557,53.333333333333336,0.7458333333333333
0 days 00:08:01.020000,187.5,38.2422561,31.989066349999998,25.555555555555557,53.333333333333336,0.4986111111111111
0 days 00:09:01.020000,187.5,38.340906249999996,31.553631183333334,25.555555555555557,53.333333333333336,0.41666666666666663
