Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,127.0920033,37.06279885,33.148208966666665,27.77777777777778,66.66666666666667,0.2569444444444444
0 days 00:01:01.020000,186.76470586666667,37.17317093333334,33.23523195,27.77777777777778,66.66666666666667,0.6694444444444444
0 days 00:02:01.020000,187.5,37.349384650000005,33.28223883333333,27.77777777777778,66.66666666666667,0.8236111111111111
0 days 00:03:01.020000,168.62164608333333,37.47731116666667,33.23018115,27.77777777777778,66.66666666666667,0.25416666666666665
0 days 00:04:01.020000,187.13235293333335,37.56504866666667,33.11697243333334,27.77777777777778,66.66666666666667,0.5013888888888889
0 days 00:05:01.020000,187.5,37.69150621666667,32.9665616,27.77777777777778,66.66666666666667,0.5791666666666665
0 days 00:06:01.020000,187.5,37.79768045,32.75417695,27.77777777777778,66.66666666666667,0.33194444444444443
0 days 00:07:01.020000,187.5,37.863488999999994,32.49053416666667,27.77777777777778,66.66666666666667,0.2555555555555556
0 days 00:08:01.020000,187.5,37.95638301666667,32.220034983333335,27.77777777777778,66.66666666666667,0.5777777777777777
0 days 00:09:01.020000,175.4697712833333,38.048822816666664,31.910451883333334,27.77777777777778,66.66666666666667,0.25
