Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031318,33.110622,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:02.020000,75.0,37.032698,33.111701,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:03.020000,76.923077,37.03431,33.112973,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:04.020000,81.081081,37.036012,33.11426,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:05.020000,85.714286,37.037745,33.115572,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:06.020000,88.235294,37.039492,33.116865,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:07.020000,90.909091,37.041245,33.118142,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:08.020000,93.75,37.042999,33.119424,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:09.020000,96.774194,37.044754,33.120711,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:10.020000,100.0,37.046506,33.122019,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:11.020000,100.0,37.048257,33.123341,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:12.020000,103.448276,37.050008,33.124662,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:13.020000,107.142857,37.051757,33.126002,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:14.020000,107.142857,37.053503,33.127361,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:15.020000,111.111111,37.055249,33.12873,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:16.020000,111.111111,37.056995,33.130099,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:17.020000,115.384615,37.05874,33.131471,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:18.020000,115.384615,37.060483,33.132864,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:19.020000,115.384615,37.062227,33.134245,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:20.020000,120.0,37.06397,33.135642,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:21.020000,120.0,37.065711,33.137038,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:22.020000,125.0,37.067453,33.138427,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:23.020000,125.0,37.069193,33.139842,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:24.020000,125.0,37.070932,33.141254,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:25.020000,130.434783,37.072668,33.14268,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:26.020000,136.363636,37.074404,33.144107,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:27.020000,136.363636,37.076138,33.145545,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:28.020000,142.857143,37.07787,33.146993,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:29.020000,142.857143,37.079598,33.148462,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:30.020000,150.0,37.081327,33.149921,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:31.020000,157.894737,37.083052,33.151403,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:32.020000,157.894737,37.084772,33.152916,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:33.020000,166.666667,37.086493,33.154422,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:34.020000,176.470588,37.088212,33.155933,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:35.020000,176.470588,37.089923,33.157476,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:36.020000,187.5,37.091635,33.159012,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:37.020000,187.5,37.093346,33.16056,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:38.020000,187.5,37.095052,33.162089,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:39.020000,187.5,37.09676,33.163598,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:40.020000,187.5,37.09847,33.165087,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:41.020000,187.5,37.100175,33.166561,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:42.020000,187.5,37.10188,33.168013,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:43.020000,187.5,37.103587,33.169438,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:44.020000,187.5,37.105287,33.170839,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:45.020000,187.5,37.106987,33.172217,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:46.020000,187.5,37.108687,33.173573,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:47.020000,187.5,37.11038,33.174907,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:48.020000,187.5,37.112073,33.176222,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:49.020000,187.5,37.113765,33.177517,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:50.020000,187.5,37.115451,33.178793,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:51.020000,187.5,37.117136,33.18005,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:52.020000,187.5,37.118819,33.181289,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:53.020000,187.5,37.120496,33.182511,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:54.020000,187.5,37.122174,33.183715,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:55.020000,187.5,37.123847,33.184902,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:56.020000,187.5,37.125518,33.186073,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:57.020000,187.5,37.127188,33.187226,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:58.020000,187.5,37.128852,33.188363,0.41666666666666663,23.333333333333332,80.0
0 days 00:00:59.020000,187.5,37.130517,33.189484,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:00.020000,187.5,37.132179,33.190588,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:01.020000,187.5,37.133836,33.191677,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:02.020000,187.5,37.135494,33.192749,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:03.020000,187.5,37.137149,33.193806,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:04.020000,187.5,37.138801,33.194847,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:05.020000,187.5,37.140453,33.195873,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:06.020000,187.5,37.142102,33.196883,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:07.020000,187.5,37.14375,33.197878,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:08.020000,187.5,37.145398,33.198857,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:09.020000,187.5,37.147042,33.199822,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:10.020000,187.5,37.148686,33.200771,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:11.020000,187.5,37.150329,33.201705,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:12.020000,187.5,37.151971,33.202625,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:13.020000,187.5,37.153614,33.203529,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:14.020000,187.5,37.155254,33.204419,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:15.020000,187.5,37.156894,33.205294,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:16.020000,187.5,37.158534,33.206155,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:17.020000,187.5,37.160173,33.207001,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:18.020000,187.5,37.161813,33.207832,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:19.020000,187.5,37.163452,33.208649,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:20.020000,187.5,37.165091,33.209452,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:21.020000,187.5,37.16673,33.21024,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:22.020000,187.5,37.168369,33.211013,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:23.020000,187.5,37.170008,33.211772,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:24.020000,187.5,37.171646,33.212517,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:25.020000,187.5,37.173285,33.213248,0.41666666666666663,23.333333333333332,80.0
0 days 00:01:26.020000,187.5,37.174924,33.213964,0.41666666666666663,23.333333333333332,80.0
