Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,152.01951713333335,37.110501750000005,33.16623343333333,26.666666666666668,48.888888888888886,0.6638888888888889
0 days 00:01:01.020000,187.5,37.24809713333333,33.23497843333333,26.666666666666668,48.888888888888886,0.5013888888888889
0 days 00:02:01.020000,187.5,37.374525166666665,33.232783833333336,26.666666666666668,48.888888888888886,0.5833333333333333
0 days 00:03:01.020000,187.5,37.51075456666667,33.1699372,26.666666666666668,48.888888888888886,0.5902777777777778
0 days 00:04:01.020000,187.5,37.69458923333333,33.058782550000004,26.666666666666668,48.888888888888886,0.9902777777777777
0 days 00:05:01.020000,187.5,37.8587438,32.860492783333335,26.666666666666668,48.888888888888886,0.41388888888888886
0 days 00:06:01.020000,179.41176453333335,37.93318276666666,32.56634795,26.666666666666668,48.888888888888886,0.2513888888888889
0 days 00:07:01.020000,187.13235293333335,37.996677383333335,32.24401341666667,26.666666666666668,48.888888888888886,0.3347222222222222
0 days 00:08:01.020000,187.5,38.078678466666666,31.905853166666667,26.666666666666668,48.888888888888886,0.42499999999999993
0 days 00:09:01.020000,187.5,38.225054183333334,31.577065116666667,26.666666666666668,48.888888888888886,0.9166666666666666
