Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,155.43108064999998,37.1493621,33.17621505,26.666666666666668,71.11111111111111,0.9930555555555556
0 days 00:01:01.020000,187.5,37.33656403333334,33.23578558333333,26.666666666666668,71.11111111111111,0.5902777777777778
0 days 00:02:01.020000,187.5,37.521623033333334,33.208023600000004,26.666666666666668,71.11111111111111,0.9944444444444444
0 days 00:03:01.020000,187.5,37.716464566666666,33.09479158333333,26.666666666666668,71.11111111111111,0.6638888888888889
0 days 00:04:01.020000,187.5,37.851710016666665,32.877166116666665,26.666666666666668,71.11111111111111,0.5027777777777778
0 days 00:05:01.020000,187.5,37.985350716666666,32.60464266666666,26.666666666666668,71.11111111111111,0.6708333333333333
0 days 00:06:01.020000,187.5,38.1656289,32.301034333333334,26.666666666666668,71.11111111111111,0.9055555555555554
0 days 00:07:01.020000,170.2754129,38.296192850000004,31.909434033333334,26.666666666666668,71.11111111111111,0.25833333333333336
0 days 00:08:01.020000,187.13235293333335,38.40281303333334,31.47659021666667,26.666666666666668,71.11111111111111,0.7541666666666667
0 days 00:09:01.020000,187.5,38.593775566666665,31.056373516666667,26.666666666666668,71.11111111111111,1.0
