Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,150.90817376666666,37.100970966666665,33.15820311666667,23.333333333333332,62.22222222222222,0.5805555555555555
0 days 00:01:01.020000,187.5,37.219692783333336,33.21774873333333,23.333333333333332,62.22222222222222,0.4180555555555555
0 days 00:02:01.020000,187.5,37.327285950000004,33.21622858333333,23.333333333333332,62.22222222222222,0.5
0 days 00:03:01.020000,187.5,37.44474268333333,33.161699416666664,23.333333333333332,62.22222222222222,0.5083333333333333
0 days 00:04:01.020000,187.5,37.61953853333333,33.06886665,23.333333333333332,62.22222222222222,0.9888888888888889
0 days 00:05:01.020000,183.8235293333333,37.77476778333333,32.891291450000004,23.333333333333332,62.22222222222222,0.34027777777777773
0 days 00:06:01.020000,187.5,37.897681283333334,32.646326583333334,23.333333333333332,62.22222222222222,0.7472222222222222
0 days 00:07:01.020000,187.5,38.04905835,32.356467566666666,23.333333333333332,62.22222222222222,0.5777777777777777
0 days 00:08:01.020000,175.9599673333333,38.14097493333334,31.983535033333332,23.333333333333332,62.22222222222222,0.2555555555555556
0 days 00:09:01.020000,187.13235293333335,38.229871816666666,31.591380083333334,23.333333333333332,62.22222222222222,0.5833333333333333
