Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,141.28131298333335,37.072155116666664,33.1466026,23.333333333333332,48.888888888888886,0.34305555555555556
0 days 00:01:01.020000,187.5,37.21976636666667,33.22680506666667,23.333333333333332,48.888888888888886,0.9152777777777777
0 days 00:02:01.020000,187.5,37.42367143333333,33.245056749999996,23.333333333333332,48.888888888888886,0.8305555555555555
0 days 00:03:01.020000,187.5,37.598219416666666,33.159517433333335,23.333333333333332,48.888888888888886,0.6597222222222221
0 days 00:04:01.020000,176.00081703333333,37.70438781666667,32.975261599999996,23.333333333333332,48.888888888888886,0.2611111111111111
0 days 00:05:01.020000,187.5,37.83679218333334,32.76925755,23.333333333333332,48.888888888888886,0.9180555555555555
0 days 00:06:01.020000,187.5,38.05545633333334,32.534355016666666,23.333333333333332,48.888888888888886,0.9875
0 days 00:07:01.020000,167.61244415000002,38.19585725,32.176349,23.333333333333332,48.888888888888886,0.2513888888888889
0 days 00:08:01.020000,186.9485294,38.25653915,31.737300783333335,23.333333333333332,48.888888888888886,0.3333333333333333
0 days 00:09:01.020000,187.5,38.32578328333333,31.281011983333332,23.333333333333332,48.888888888888886,0.3333333333333333
