Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,152.01951713333335,37.11066363333334,33.16131026666667,23.333333333333332,71.11111111111111,0.6708333333333333
0 days 00:01:01.020000,187.5,37.2972625,33.2317255,23.333333333333332,71.11111111111111,0.9083333333333333
0 days 00:02:01.020000,187.5,37.453713549999996,33.20182043333333,23.333333333333332,71.11111111111111,0.4180555555555555
0 days 00:03:01.020000,187.5,37.56094828333333,33.088920783333336,23.333333333333332,71.11111111111111,0.5055555555555555
0 days 00:04:01.020000,187.5,37.71618406666666,32.939384133333334,23.333333333333332,71.11111111111111,0.8347222222222221
0 days 00:05:01.020000,187.5,37.91877745,32.73889093333334,23.333333333333332,71.11111111111111,0.9097222222222221
0 days 00:06:01.020000,187.5,38.0807917,32.441169566666666,23.333333333333332,71.11111111111111,0.5
0 days 00:07:01.020000,187.5,38.1920364,32.061231400000004,23.333333333333332,71.11111111111111,0.5041666666666667
0 days 00:08:01.020000,187.5,38.32995996666667,31.65861025,23.333333333333332,71.11111111111111,0.7430555555555556
0 days 00:09:01.020000,187.5,38.44690021666667,31.20214695,23.333333333333332,71.11111111111111,0.3333333333333333
