Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,154.3556758,37.13967043333333,33.17400751666666,26.666666666666668,71.11111111111111,0.9152777777777777
0 days 00:01:01.020000,187.5,37.34598795,33.24365721666667,26.666666666666668,71.11111111111111,0.8277777777777777
0 days 00:02:01.020000,187.5,37.502342766666665,33.2011651,26.666666666666668,71.11111111111111,0.49583333333333335
0 days 00:03:01.020000,179.14624171666668,37.590285650000006,33.068748316666664,26.666666666666668,71.11111111111111,0.25
0 days 00:04:01.020000,187.91666666666666,37.64827363333333,32.893959216666666,26.666666666666668,71.11111111111111,0.25416666666666665
0 days 00:05:01.020000,187.5,37.73455485,32.7046575,26.666666666666668,71.11111111111111,0.5055555555555555
0 days 00:06:01.020000,187.5,37.88753896666667,32.4996068,26.666666666666668,71.11111111111111,0.8249999999999998
0 days 00:07:01.020000,186.39705880000002,38.0200858,32.225612516666665,26.666666666666668,71.11111111111111,0.3375
0 days 00:08:01.020000,187.5,38.12079573333333,31.893982116666667,26.666666666666668,71.11111111111111,0.5819444444444444
0 days 00:09:01.020000,187.5,38.23972035,31.53128931666667,26.666666666666668,71.11111111111111,0.5
