Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,149.63539395,37.09134835,33.16132366666667,27.77777777777778,53.333333333333336,0.5041666666666667
0 days 00:01:01.020000,187.5,37.23902305,33.24484605,27.77777777777778,53.333333333333336,0.7430555555555556
0 days 00:02:01.020000,183.8235293333333,37.365951333333335,33.24850826666667,27.77777777777778,53.333333333333336,0.34305555555555556
0 days 00:03:01.020000,187.5,37.51144058333333,33.20276878333333,27.77777777777778,53.333333333333336,0.9083333333333333
0 days 00:04:01.020000,187.5,37.66693983333333,33.08489551666666,27.77777777777778,53.333333333333336,0.4222222222222222
0 days 00:05:01.020000,187.5,37.80134355,32.895184549999996,27.77777777777778,53.333333333333336,0.7430555555555556
0 days 00:06:01.020000,187.70833333333334,37.92563173333333,32.6425267,27.77777777777778,53.333333333333336,0.33888888888888885
0 days 00:07:01.020000,187.5,38.03747941666666,32.3438564,27.77777777777778,53.333333333333336,0.6680555555555555
0 days 00:08:01.020000,187.5,38.19605288333333,32.021691600000004,27.77777777777778,53.333333333333336,0.7458333333333333
0 days 00:09:01.020000,187.5,38.333465700000005,31.63305946666667,27.77777777777778,53.333333333333336,0.5
