Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,155.43108064999998,37.14908945,33.1811822,30.0,40.0,0.9958333333333333
0 days 00:01:01.020000,187.5,37.35443613333334,33.255440766666666,30.0,40.0,0.7527777777777778
0 days 00:02:01.020000,187.5,37.547935683333336,33.23035676666667,30.0,40.0,0.9083333333333333
0 days 00:03:01.020000,187.5,37.70270598333333,33.1040036,30.0,40.0,0.4208333333333333
0 days 00:04:01.020000,187.5,37.827000516666665,32.903534316666665,30.0,40.0,0.6652777777777777
0 days 00:05:01.020000,187.5,37.97006293333333,32.65335331666667,30.0,40.0,0.5847222222222221
0 days 00:06:01.020000,187.5,38.1107722,32.347983383333336,30.0,40.0,0.6611111111111111
0 days 00:07:01.020000,187.5,38.22093696666666,31.979114316666667,30.0,40.0,0.3361111111111111
0 days 00:08:01.020000,187.5,38.30939406666666,31.568185466666666,30.0,40.0,0.4986111111111111
0 days 00:09:01.020000,187.5,38.40610481666667,31.132113583333332,30.0,40.0,0.41666666666666663
