Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,152.01951713333335,37.11051713333333,33.16295623333333,24.444444444444443,53.333333333333336,0.6722222222222222
0 days 00:01:01.020000,187.5,37.30612418333333,33.2387089,24.444444444444443,53.333333333333336,0.9972222222222222
0 days 00:02:01.020000,187.5,37.519844866666666,33.22209063333334,24.444444444444443,53.333333333333336,0.8263888888888888
0 days 00:03:01.020000,187.5,37.665192616666666,33.08943586666667,24.444444444444443,53.333333333333336,0.4208333333333333
0 days 00:04:01.020000,187.5,37.78993641666667,32.88914131666667,24.444444444444443,53.333333333333336,0.6597222222222221
0 days 00:05:01.020000,177.12418296666664,37.89490861666666,32.626360399999996,24.444444444444443,53.333333333333336,0.25277777777777777
0 days 00:06:01.020000,187.5,37.96843956666667,32.31963558333333,24.444444444444443,53.333333333333336,0.4208333333333333
0 days 00:07:01.020000,187.5,38.08907773333333,32.003452466666666,24.444444444444443,53.333333333333336,0.6722222222222222
0 days 00:08:01.020000,187.5,38.27450573333333,31.677852183333336,24.444444444444443,53.333333333333336,0.9972222222222222
0 days 00:09:01.020000,187.5,38.476516716666666,31.3007236,24.444444444444443,53.333333333333336,0.8333333333333333
